     159,  -0.002869,   0.014222,  -0.987426
     172,  -0.002869,   0.009583,  -0.989013
     195,  -0.002747,   0.012147,  -0.991577
     211,  -0.002625,   0.015077,  -0.993164
     226,  -0.002991,   0.010071,  -0.989257
     244,  -0.002747,   0.008484,  -0.990234
     259,  -0.002747,   0.009583,  -0.993408
     275,  -0.002747,   0.009461,  -0.993896
     291,  -0.002991,   0.008240,  -0.992187
     306,  -0.002747,   0.015565,  -0.994873
     322,  -0.002503,   0.015931,  -0.994262
     344,  -0.002869,   0.010071,  -0.989990
     360,  -0.003113,   0.007264,  -0.989868
     375,  -0.002991,   0.007752,  -0.985229
     391,  -0.002258,   0.013490,  -0.988036
     406,  -0.002869,   0.012391,  -0.990600
     422,  -0.002991,   0.008240,  -0.987426
     444,  -0.002380,   0.008851,  -0.991210
     460,  -0.002991,   0.008973,  -0.989623
     476,  -0.002869,   0.007264,  -0.992797
     491,  -0.003113,   0.013001,  -0.991210
     507,  -0.003357,   0.009827,  -0.990966
     523,  -0.002625,   0.010071,  -0.990234
     544,  -0.002380,   0.009461,  -0.991943
     560,  -0.002991,   0.014588,  -0.989379
     576,  -0.002625,   0.011658,  -0.994140
     591,  -0.003113,   0.010804,  -0.990112
     607,  -0.003601,   0.008240,  -0.996582
     623,  -0.003601,   0.010438,  -0.989990
     644,  -0.003357,   0.011170,  -0.989868
     660,  -0.003113,   0.016786,  -0.978636
     676,  -0.003235,   0.013123,  -0.976439
     691,  -0.003357,   0.010560,  -0.992797
     707,  -0.002503,   0.013123,  -0.994995
     723,  -0.002625,   0.010193,  -0.992675
     745,  -0.002869,   0.009461,  -0.996460
     760,  -0.003235,   0.007386,  -1.005494
     776,  -0.003601,   0.009827,  -1.006348
     792,  -0.003113,   0.014588,  -0.987548
     807,  -0.003113,   0.014222,  -0.985717
     823,  -0.002869,   0.016541,  -0.982665
     845,  -0.003113,   0.015565,  -0.989257
     860,  -0.002869,   0.011170,  -0.997192
     876,  -0.002747,   0.012879,  -0.991210
     892,  -0.002869,   0.008362,  -0.996338
     907,  -0.002625,   0.012635,  -0.993774
     923,  -0.003357,   0.011048,  -0.994995
     945,  -0.003235,   0.009461,  -0.989990
     960,  -0.002869,   0.010560,  -0.980590
     976,  -0.002991,   0.007874,  -0.987548
     992,  -0.002869,   0.016053,  -0.996582
    1007,  -0.002625,   0.014222,  -0.990966
    1023,  -0.002991,   0.007630,  -0.992797
    1045,  -0.002991,   0.008851,  -0.995605
    1060,  -0.002625,   0.014466,  -0.967894
    1076,  -0.002747,   0.006165,  -0.988891
    1092,  -0.002869,   0.012269,  -0.976195
    1107,  -0.002747,   0.005677,  -0.976927
    1123,  -0.001526,   0.028627,  -0.972655
    1145,  -0.001892,   0.014222,  -1.016847
    1161,  -0.003113,  -0.003113,  -1.017335
    1176,  -0.003601,  -0.004090,  -1.003296
    1192,  -0.003235,   0.023500,  -0.975462
    1208,  -0.003235,   0.007630,  -0.982665
    1223,  -0.002747,   0.013490,  -0.978514
    1246,  -0.002136,   0.014344,  -0.993896
    1261,  -0.002869,   0.009583,  -0.985473
    1277,  -0.002380,   0.014710,  -0.981810
    1292,  -0.002136,   0.016541,  -0.990844
    1308,  -0.002258,   0.017030,  -0.986449
    1324,  -0.002258,   0.006409,  -0.992797
    1346,  -0.002747,   0.007142,  -0.996338
    1361,  -0.003357,   0.009949,  -0.998047
    1377,  -0.002991,   0.011536,  -0.983642
    1392,  -0.003113,   0.011170,  -0.978881
    1408,  -0.002625,   0.014955,  -0.980101
    1424,  -0.003357,   0.014466,  -0.985717
    1446,  -0.002503,   0.012757,  -0.992675
    1461,  -0.002503,   0.007996,  -0.990356
    1477,  -0.002503,   0.007874,  -0.996338
    1493,  -0.002869,   0.006653,  -0.995605
    1508,  -0.002869,   0.011170,  -0.992797
    1524,  -0.002991,   0.008851,  -0.983642
    1546,  -0.002991,   0.009217,  -0.988403
    1562,  -0.002869,   0.013490,  -0.988403
    1577,  -0.002625,   0.011170,  -0.990844
    1593,  -0.002625,   0.011292,  -0.992187
    1608,  -0.002747,   0.009827,  -0.989623
    1624,  -0.002503,   0.012147,  -0.993408
    1646,  -0.002625,   0.010926,  -0.987792
    1662,  -0.002991,   0.007508,  -0.990112
    1677,  -0.002503,   0.009095,  -0.990478
    1693,  -0.002625,   0.013490,  -0.989379
    1709,  -0.002625,   0.010560,  -0.989990
    1724,  -0.002625,   0.014588,  -0.992431
    1746,  -0.002625,   0.009461,  -0.991332
    1762,  -0.002747,   0.010804,  -0.990234
    1777,  -0.002747,   0.005066,  -0.995117
    1793,  -0.002747,   0.010316,  -0.989257
    1809,  -0.002625,   0.012391,  -0.987426
    1824,  -0.002869,   0.009949,  -0.988647
    1847,  -0.002869,   0.008484,  -0.992187
    1862,  -0.002625,   0.013368,  -0.986694
    1878,  -0.002747,   0.011048,  -0.991210
    1893,  -0.002869,   0.011658,  -0.985351
    1909,  -0.002503,   0.006409,  -0.998291
    1924,  -0.002869,   0.011414,  -0.989745
    1947,  -0.002869,   0.010193,  -0.993286
    1963,  -0.002869,   0.009217,  -0.993164
    1978,  -0.002991,   0.011292,  -0.995971
    1994,  -0.002625,   0.009827,  -0.994995
    2009,  -0.002991,   0.007874,  -0.984130
    2025,  -0.002747,   0.017518,  -0.989501
    2047,  -0.002747,   0.013856,  -0.986083
    2063,  -0.002503,   0.012635,  -0.989501
    2078,  -0.002014,   0.016053,  -0.986449
    2094,  -0.002380,   0.013612,  -0.992675
    2109,  -0.002136,   0.008484,  -0.995483
    2125,  -0.002258,   0.012513,  -0.993408
    2147,  -0.003357,   0.008973,  -0.989745
    2163,  -0.003357,   0.011048,  -0.986083
    2178,  -0.002991,   0.010926,  -0.986327
    2194,  -0.002991,   0.010193,  -0.986694
    2209,  -0.002625,   0.008606,  -0.987548
    2225,  -0.002258,   0.012025,  -0.991210
    2247,  -0.002625,   0.011536,  -0.989135
    2263,  -0.002258,   0.009705,  -0.989745
    2278,  -0.002014,   0.015199,  -0.987914
    2294,  -0.002380,   0.009827,  -0.993652
    2310,  -0.002380,   0.008729,  -0.992920
    2325,  -0.002747,   0.007508,  -0.991088
    2347,  -0.002503,   0.011414,  -0.990234
    2363,  -0.002747,   0.010682,  -0.988281
    2378,  -0.002869,   0.009949,  -0.990112
    2394,  -0.002869,   0.011658,  -0.992309
    2410,  -0.002380,   0.011414,  -0.990966
    2425,  -0.002625,   0.010682,  -0.991210
    2447,  -0.002625,   0.007142,  -0.991943
    2463,  -0.003113,   0.006043,  -0.987670
    2479,  -0.002869,   0.013123,  -0.988036
    2494,  -0.002747,   0.009583,  -0.991943
    2510,  -0.002869,   0.008606,  -0.992553
    2526,  -0.002625,   0.011536,  -0.994873
    2547,  -0.002747,   0.006897,  -0.991699
    2563,  -0.002747,   0.010926,  -0.991455
    2579,  -0.002991,   0.011048,  -0.986938
    2594,  -0.002869,   0.012025,  -0.985107
    2610,  -0.002625,   0.009217,  -0.994751
    2626,  -0.002747,   0.007630,  -0.990356
    2648,  -0.002625,   0.011292,  -0.988281
    2663,  -0.002869,   0.008240,  -0.994506
    2679,  -0.002991,   0.007996,  -0.992065
    2694,  -0.002503,   0.011414,  -0.985229
    2710,  -0.002869,   0.011048,  -0.993530
    2725,  -0.003235,   0.008973,  -0.992309
    2748,  -0.002747,   0.009461,  -0.993164
    2763,  -0.003235,   0.008240,  -0.987304
    2779,  -0.002869,   0.010804,  -0.993286
    2794,  -0.003235,   0.007264,  -0.993530
    2810,  -0.003113,   0.009095,  -0.989745
    2826,  -0.002869,   0.008851,  -0.988769
    2848,  -0.002625,   0.007874,  -0.986449
    2864,  -0.002869,   0.011536,  -0.987304
    2879,  -0.002625,   0.005555,  -0.988525
    2895,  -0.002747,   0.011658,  -0.991332
    2910,  -0.002991,   0.010071,  -0.992675
    2926,  -0.002991,   0.010560,  -0.993164
    2948,  -0.003113,   0.007508,  -0.989868
    2964,  -0.002991,   0.009461,  -0.984374
    2979,  -0.002747,   0.011903,  -0.992920
    2995,  -0.002747,   0.009095,  -0.994995
    3011,  -0.003113,   0.010193,  -0.994629
    3026,  -0.002991,   0.006775,  -0.991943
    3048,  -0.002625,   0.009095,  -0.992187
    3064,  -0.002625,   0.009217,  -0.988525
    3079,  -0.002991,   0.009217,  -0.990478
    3095,  -0.002625,   0.007752,  -0.988158
    3111,  -0.002869,   0.011536,  -0.988647
    3126,  -0.002747,   0.009705,  -0.989868
    3148,  -0.002869,   0.010560,  -0.989745
    3164,  -0.002503,   0.011414,  -0.985229
    3179,  -0.002747,   0.010560,  -0.990112
    3195,  -0.002991,   0.011781,  -0.989501
    3211,  -0.002869,   0.012513,  -0.987304
    3226,  -0.002503,   0.013978,  -0.990600
    3248,  -0.002747,   0.010682,  -0.991088
    3264,  -0.002869,   0.009339,  -0.991332
    3279,  -0.002747,   0.006165,  -0.992920
    3295,  -0.003113,   0.007386,  -0.992553
    3310,  -0.002747,   0.009949,  -0.992187
    3326,  -0.003113,   0.013490,  -0.986083
    3348,  -0.003113,   0.012025,  -0.991943
    3363,  -0.002869,   0.008240,  -0.987670
    3379,  -0.002625,   0.008729,  -0.992675
    3395,  -0.002991,   0.012879,  -0.992675
    3410,  -0.002747,   0.011781,  -0.985229
    3426,  -0.003113,   0.007630,  -0.994751
    3448,  -0.002747,   0.007386,  -0.994995
    3464,  -0.002625,   0.010926,  -0.986083
    3479,  -0.002380,   0.011170,  -0.989623
    3495,  -0.003113,   0.010926,  -0.992065
    3511,  -0.002991,   0.009705,  -0.988891
    3526,  -0.002991,   0.013245,  -0.992797
    3548,  -0.002503,   0.005799,  -0.998413
    3564,  -0.002258,   0.012635,  -0.987914
    3579,  -0.002747,   0.004334,  -0.993652
    3595,  -0.003235,   0.011781,  -0.983153
    3611,  -0.003113,   0.011414,  -0.986449
    3626,  -0.002991,   0.011048,  -0.992309
    3648,  -0.002869,   0.011292,  -0.992065
    3664,  -0.002991,   0.008484,  -0.991943
    3679,  -0.002869,   0.013001,  -0.992187
    3695,  -0.002991,   0.013245,  -0.987304
    3711,  -0.002747,   0.008729,  -0.989990
    3727,  -0.002991,   0.008240,  -0.989623
    3748,  -0.002991,   0.009095,  -0.989990
    3764,  -0.003113,   0.007386,  -0.994140
    3780,  -0.002625,   0.007752,  -0.995605
    3795,  -0.002869,   0.010926,  -0.987792
    3811,  -0.002869,   0.007508,  -0.991699
    3826,  -0.002869,   0.007020,  -0.991332
    3848,  -0.002869,   0.010560,  -0.990600
    3864,  -0.002869,   0.007508,  -0.990600
    3880,  -0.003113,   0.010316,  -0.988158
    3895,  -0.002991,   0.010926,  -0.982909
    3911,  -0.002503,   0.014100,  -0.991332
    3926,  -0.003113,   0.008606,  -0.992797
    3948,  -0.002380,   0.012147,  -0.992309
    3964,  -0.003113,   0.007630,  -0.992920
    3979,  -0.002869,   0.005677,  -0.993286
    3995,  -0.002991,   0.014222,  -0.991699
    4011,  -0.003479,   0.009461,  -0.994873
    4026,  -0.003479,   0.011536,  -0.987914
    4048,  -0.003235,   0.009461,  -0.987670
    4064,  -0.003113,   0.015321,  -0.993164
    4079,  -0.002869,   0.006165,  -0.995361
    4095,  -0.003357,   0.009217,  -0.989868
    4111,  -0.002747,   0.011048,  -0.991821
    4126,  -0.002380,   0.011414,  -0.998779
    4148,  -0.002991,   0.009461,  -0.987670
    4164,  -0.003357,   0.011292,  -0.991821
    4179,  -0.002747,   0.010193,  -0.990234
    4195,  -0.002869,   0.010438,  -0.989379
    4211,  -0.003113,   0.009705,  -0.991455
